context_feature,item_feature,field_pair,seed_count,mean_weight,weight_stddev,minimum_weight,maximum_weight,positive_seed_fraction,same_nonzero_sign_all_seeds
ctx:category=tees & blouses tunics,item:brand=doublju,category×brand,5,-0.015454461798071861,0.02207826679487063,-0.04374068230390549,0.00989836361259222,0.4,False
ctx:category=active active hoodies,item:feature=machine wash,category×feature,5,-0.015453323256224394,0.02071012364793918,-0.04014131426811218,0.013642029836773872,0.4,False
ctx:category=shoes boots,item:brand=bebe,category×brand,5,0.01544822845607996,0.0037975018643440755,0.010790852829813957,0.019645225256681442,1.0,True
ctx:category=shapewear control panties,item:material=nylon,category×material,5,-0.015447754692286254,0.02145978276095931,-0.042202167212963104,0.005788799840956926,0.4,False
ctx:category=jackets & vests down jackets & parkas,item:style=department: womens,category×style,5,0.015444900840520859,0.005375724060328757,0.009900029748678207,0.025735553354024887,1.0,True
ctx:category=travel accessories luggage straps,item:material=leather,category×material,5,0.015440271981060506,0.015624201568890196,-0.0024077901616692543,0.03706325218081474,0.6,False
ctx:feature=non-polarized,item:feature=composite lens,feature×feature,5,0.015438737720251084,0.0062856543578643734,0.005779324099421501,0.021423622965812683,1.0,True
ctx:category=active leggings,item:rating=3.5,category×rating,5,0.015438289940357208,0.007228927150409762,0.004144745878875256,0.023505277931690216,1.0,True
ctx:category=shoes & jewelry luggage & travel gear,item:popularity=6,category×popularity,5,0.015437984094023704,0.005092601801439858,0.008111733943223953,0.0199512280523777,1.0,True
ctx:category=athletic golf,item:color=color: black,category×color,5,-0.01543699912726879,0.01146520036738494,-0.03742481395602226,-0.004873286932706833,0.0,True
ctx:category=dresses casual,item:brand=levaca,category×brand,5,0.01543646763311699,0.00875879063330417,0.0005195295088924468,0.025606103241443634,1.0,True
ctx:category=shoes flats,item:color=color: green,category×color,5,-0.015436412021517753,0.02664386939820203,-0.06451871991157532,0.0127648264169693,0.2,False
ctx:category=clutches & evening bags evening bags,item:color=color: blue,category×color,5,0.015434994827955961,0.0195985146518533,-0.00442719180136919,0.04472082108259201,0.8,False
ctx:category=gloves & mittens mittens,item:popularity=1,category×popularity,5,-0.015430695982649923,0.006588881220856485,-0.020618295297026634,-0.003440723055973649,0.0,True
ctx:category=thermal underwear tops,item:price=missing,category×price,5,0.015430111438035965,0.025428092524910826,-0.015523763373494148,0.04196346551179886,0.6,False
ctx:category=sandals heeled sandals,item:feature=thermoplastic rubber sole,category×feature,5,0.015426342003047466,0.0038543916337363997,0.010648567229509354,0.019992604851722717,1.0,True
ctx:category=suits & sport coats suits,item:rating=2.5,category×rating,5,-0.0154167203232646,0.021205448635163864,-0.042314402759075165,0.009471042081713676,0.4,False
ctx:category=running road running,item:feature=synthetic and mesh,category×feature,5,-0.015400105714797973,0.029732479543658662,-0.05431332066655159,0.019101006910204887,0.4,False
ctx:category=athletic running,item:rating=5.0,category×rating,5,-0.015394028276205063,0.004031141486744609,-0.023320548236370087,-0.012513592839241028,0.0,True
ctx:material=cotton,item:brand=hot from hollywood,material×brand,5,0.01539105512201786,0.017567780204670872,-0.016224486753344536,0.036567091941833496,0.8,False
ctx:category=shoes mules & clogs,item:brand=sanita,category×brand,5,-0.015387329831719398,0.0052795939864539,-0.01997198909521103,-0.005548902787268162,0.0,True
ctx:category=accessories suspenders,item:popularity=5,category×popularity,5,0.015386790689080953,0.022234558660845134,-0.0073954821564257145,0.043854277580976486,0.6,False
ctx:category=luggage luggage sets,item:color=color: black,category×color,5,0.015385350584983826,0.02905359279670147,-0.019965875893831253,0.04271607846021652,0.6,False
ctx:category=accessories leg warmers,item:feature=pull on closure,category×feature,5,-0.015385173400864005,0.013622417483178318,-0.03881680592894554,-0.0029299024026840925,0.0,True
ctx:category=rain & anoraks raincoats,item:feature=machine wash,category×feature,5,0.015382538363337517,0.01222393458645685,-0.008625688031315804,0.025852564722299576,0.8,False
ctx:category=fashion motorcycle,item:price=missing,category×price,5,-0.015377496369183064,0.004288107604717911,-0.019904348999261856,-0.00940160546451807,0.0,True
ctx:material=100% leather,item:price=75_100,material×price,5,0.015373936109244823,0.005623352577571573,0.004699344746768475,0.019403405487537384,1.0,True
ctx:category=jewelry cuff links,item:rating=5.0,category×rating,5,-0.015370428189635276,0.007377998717274006,-0.026800144463777542,-0.007438478991389275,0.0,True
ctx:category=sandals flats,item:rating=5.0,category×rating,5,0.015369844157248735,0.018038184306147755,-0.0057393028400838375,0.03935132920742035,0.6,False
ctx:category=umbrellas stick umbrellas,item:color=color: black,category×color,5,-0.015366485808044672,0.011849885409464335,-0.036994818598032,-0.00146923353895545,0.0,True
ctx:category=sweaters cardigans,item:popularity=6,category×popularity,5,-0.01536645069718361,0.020894715972903752,-0.046499911695718765,0.018641503527760506,0.2,False
ctx:category=women hoodies,item:popularity=4,category×popularity,5,0.015361126698553561,0.014289141872242596,-0.012802465818822384,0.025122495368123055,0.8,False
ctx:category=women dresses,item:rating=1.5,category×rating,5,0.015359283983707428,0.012861698705952248,-0.0026736026629805565,0.03721190616488457,0.8,False
ctx:category=lightweight jackets cotton,item:color=color: green,category×color,5,0.015357152000069619,0.013178493993913033,-0.010083630681037903,0.028347061946988106,0.8,False
ctx:category=swimwear sets rash guard sets,item:rating=5.0,category×rating,5,0.01534917987883091,0.031002949567993595,-0.019777700304985046,0.05867260321974754,0.6,False
ctx:category=hats & caps newsboy caps,item:popularity=4,category×popularity,5,-0.015347601007670164,0.01173775839106796,-0.031725816428661346,-0.0015432187356054783,0.0,True
ctx:category=athletic sport sandals & slides,item:material=100% polyester,category×material,5,-0.015338871534913779,0.006206322755440779,-0.023107850924134254,-0.004276230465620756,0.0,True
ctx:category=women gloves,item:color=color: black,category×color,5,-0.015332378074526786,0.023334312078569036,-0.04420796036720276,0.012287195771932602,0.4,False
ctx:category=shoes & jewelry customers' most-loved: sweaters under $30 pasin test,item:color=color: black,category×color,5,-0.015331738628447056,0.005816294494379971,-0.019967248663306236,-0.005084026604890823,0.0,True
ctx:category=fashion chelsea,item:rating=4.5,category×rating,5,0.015329888835549355,0.005121049496808909,0.008174139074981213,0.01975768432021141,1.0,True
ctx:feature=manmade sole,item:feature=100% textile,feature×feature,5,0.015327179711312056,0.00972932934080699,-0.003126550931483507,0.02513379231095314,0.8,False
ctx:category=backpacks casual daypacks,item:material=100% polyester,category×material,5,-0.015321455430239439,0.012249763933891754,-0.03376618027687073,0.00036855926737189293,0.2,False
ctx:category=lightweight jackets denim,item:rating=4.0,category×rating,5,0.015319180116057396,0.007244145913371742,0.009264384396374226,0.02814784087240696,1.0,True
ctx:category=lightweight jackets denim,item:rating=4.5,category×rating,5,-0.015319180116057396,0.007244145913371742,-0.02814784087240696,-0.009264384396374226,0.0,True
ctx:category=sandals platforms & wedges,item:brand=baretraps,category×brand,5,0.015316307451575995,0.011940222176484066,-0.0036910087801516056,0.03181889280676842,0.8,False
ctx:category=shoes health care & food service,item:price=missing,category×price,5,-0.01531014684587717,0.004297106644829989,-0.01991197094321251,-0.009207140654325485,0.0,True
ctx:category=sweaters shrugs,item:popularity=1,category×popularity,5,0.015309255942702294,0.007583270945634318,0.003972087055444717,0.027536293491721153,1.0,True
ctx:category=women jerseys,item:feature=zipper closure,category×feature,5,-0.015301347710192204,0.023369169099797835,-0.05479869619011879,0.010415490716695786,0.4,False
ctx:category=sandals slides,item:popularity=8,category×popularity,5,-0.015298849064856767,0.012005365361205412,-0.027841314673423767,0.007478342857211828,0.2,False
ctx:category=card cases & money organizers wallets,item:color=color: grey,category×color,5,0.015296683274209499,0.021418365960736645,-0.009699229151010513,0.04385409876704216,0.6,False
ctx:feature=ear loop closure,item:price=missing,feature×price,5,0.015294652432203293,0.024722849119159673,-0.014356950297951698,0.04413311555981636,0.6,False
ctx:category=girls dresses,item:material=polyester,category×material,5,-0.015291385585442185,0.00990222644211521,-0.03258448839187622,-0.002289925003424287,0.0,True
ctx:feature=hand wash only,item:material=cotton blend,feature×material,5,0.015282843355089426,0.03600778802140692,-0.018078524619340897,0.08495960384607315,0.6,False
ctx:feature=made in usa,item:popularity=6,feature×popularity,5,0.015282569732517005,0.01851566506344798,-0.005709632765501738,0.038589540868997574,0.6,False
ctx:material=cotton,item:brand=nydj,material×brand,5,0.015280435420572757,0.01263803027016994,-0.0020580682903528214,0.03008440136909485,0.8,False
ctx:feature=machine wash,item:rating=3.0,feature×rating,5,-0.015274634212255478,0.030212328708162234,-0.05046764016151428,0.01998051255941391,0.4,False
ctx:material=leather,item:brand=harley-davidson,material×brand,5,-0.015273441560566425,0.009820363249902785,-0.027593377977609634,0.0023471517488360405,0.2,False
ctx:material=leather,item:brand=labato,material×brand,5,0.015264331921935081,0.005200839592859453,0.005010912194848061,0.018652193248271942,1.0,True
ctx:material=cotton,item:feature=imported,material×feature,5,-0.015262896940112115,0.03794896170355818,-0.07375524938106537,0.04543786495923996,0.2,False
ctx:category=jumpsuits rompers & overalls,item:popularity=1,category×popularity,5,-0.015246727783232928,0.007467091454327003,-0.026128573343157768,-0.007432812359184027,0.0,True
ctx:category=athletic ballet & dance,item:material=leather,category×material,5,-0.015245965356007219,0.009169787275427001,-0.027262743562459946,-0.0037605285178869963,0.0,True
ctx:category=necklaces pendant necklaces,item:price=75_100,category×price,5,0.015245658718049527,0.012528159356605664,-0.0005428865551948547,0.03463013470172882,0.8,False
ctx:category=gloves & mittens cold weather gloves,item:material=leather,category×material,5,0.015238807629793882,0.01287633868055804,0.0055925301276147366,0.03947540000081062,1.0,True
ctx:category=accessories accessory sets,item:material=polyester,category×material,5,-0.015234652906656265,0.028811511961912662,-0.04640950635075569,0.019565559923648834,0.4,False
ctx:category=men hoodies,item:color=color: red,category×color,5,0.015226845815777778,0.023232137872981045,-0.028240233659744263,0.04160600155591965,0.8,False
ctx:category=sandals platforms & wedges,"item:feature=heel measures approximately 3 inches""",category×feature,5,-0.015226583182811736,0.026936562841891807,-0.04114300385117531,0.017722826451063156,0.4,False
ctx:material=polyester,item:brand=amerimark,material×brand,5,-0.015224656462669373,0.006471843075477185,-0.026270955801010132,-0.007726795971393585,0.0,True
ctx:category=medical scrub jackets,item:material=polyester,category×material,5,0.01522023305296898,0.004042728016823439,0.010181544348597527,0.02088376320898533,1.0,True
ctx:category=body jewelry piercing jewelry,item:rating=4.0,category×rating,5,-0.015218888036906719,0.0039031394352550103,-0.02212565392255783,-0.012044648639857769,0.0,True
ctx:category=lingerie baby dolls & chemises,item:brand=avidlove,category×brand,5,-0.01521679200232029,0.013160885208852634,-0.0336323156952858,0.0010501849465072155,0.2,False
ctx:material=cotton,item:brand=stacy adams,material×brand,5,0.015214281529188156,0.02620591094430815,-0.01626560650765896,0.044900909066200256,0.6,False
ctx:feature=made in usa and imported,item:color=color: black,feature×color,5,-0.015208643674850465,0.02786804660043244,-0.04972632974386215,0.01638520136475563,0.4,False
ctx:feature=machine wash,item:popularity=4,feature×popularity,5,0.015205464139580727,0.026281478244049986,-0.01586880348622799,0.04503999277949333,0.6,False
ctx:category=pants casual,item:color=color: brown,category×color,5,0.015205119922757148,0.013634126015767318,0.007304968312382698,0.042394619435071945,1.0,True
ctx:category=jackets & vests casual jackets,item:material=cotton,category×material,5,0.015203550923615694,0.017969870531601668,-0.004566272720694542,0.038516655564308167,0.6,False
ctx:category=jewelry earrings,item:brand=coolsteelandbeyond,category×brand,5,-0.015201405715197324,0.009973636887248845,-0.033208902925252914,-0.007357439491897821,0.0,True
ctx:category=jewelry earrings,item:feature=metal: stainless steel,category×feature,5,-0.015201405715197324,0.009973636887248845,-0.033208902925252914,-0.007357439491897821,0.0,True
ctx:category=tees & blouses tanks & camis,item:popularity=4,category×popularity,5,-0.015201334864832461,0.011492736662948873,-0.03664235770702362,-0.0018559760646894574,0.0,True
ctx:color=color: white,item:material=silk,color×material,5,-0.015199049189686776,0.03003157411584985,-0.05385667458176613,0.019984453916549683,0.4,False
ctx:category=suits & sport coats vests,item:popularity=1,category×popularity,5,-0.015196288749575616,0.014610018185227005,-0.03679515793919563,-0.0008266037330031395,0.0,True
ctx:category=handbags & wallets top-handle bags,item:brand=anne klein,category×brand,5,-0.015192990377545356,0.026848558536073316,-0.04568051919341087,0.017429394647479057,0.4,False
